date,code,open,high,low,close,volume,amount,adjustflag,股票代码,股票名称
2024-10-28,sz.002149,15.8792933600,16.1335185000,15.7032913400,15.8499596900,9732506,158076121.1400,2,002149,西部材料
2024-10-29,sz.002149,15.8206260200,15.8499596900,15.4295104200,15.4979556500,8732835,139271559.4800,2,002149,西部材料
2024-10-30,sz.002149,15.4490662000,15.8010702400,15.3708430800,15.5761787700,5971606,95180433.0200,2,002149,西部材料
2024-10-31,sz.002149,15.6544018900,16.8473044700,15.5566229900,16.5930793300,22797297,383533014.8700,2,002149,西部材料
2024-11-01,sz.002149,16.4561888700,16.6126351100,15.8206260200,15.8890712500,16305441,268651375.6800,2,002149,西部材料
2024-11-04,sz.002149,15.8401818000,15.9770722600,15.5468451000,15.7424029000,11068193,178165468.3900,2,002149,西部材料
2024-11-05,sz.002149,15.7032913400,16.9157497000,15.5664008800,16.8375265800,17974577,303196639.7500,2,002149,西部材料
2024-11-06,sz.002149,16.8864160300,17.3459768600,16.5441898800,16.9059718100,14830302,256327129.2700,2,002149,西部材料
2024-11-07,sz.002149,16.5539677700,17.0428622700,16.2215195100,16.6028572200,12194200,206972202.2000,2,002149,西部材料
2024-11-08,sz.002149,16.7201919000,17.6979809000,16.6224130000,17.2384200700,17278717,304802931.4700,2,002149,西部材料
2024-11-11,sz.002149,17.1993085100,17.3948663100,16.9548612600,17.2873095200,8389400,147312966.4500,2,002149,西部材料
2024-11-12,sz.002149,17.2873095200,17.3068653000,16.5637456600,16.7593034600,8450300,145980961.6800,2,002149,西部材料
2024-11-13,sz.002149,16.6321908900,16.7886371300,16.1921858400,16.4953004300,6563540,110378780.0700,2,002149,西部材料
2024-11-14,sz.002149,16.5248160000,16.6625228000,15.8952992000,15.9641526000,5685027,93873183.5000,2,002149,西部材料
2024-11-15,sz.002149,16.0034974000,16.2297300000,15.5608684000,15.5805408000,6704847,108292750.1600,2,002149,西部材料
2024-11-18,sz.002149,15.5805408000,15.9051354000,15.1280756000,15.4428340000,5400310,85204437.8000,2,002149,西部材料
2024-11-19,sz.002149,15.5411960000,15.8264458000,15.4133254000,15.7871010000,5056604,80256828.6200,2,002149,西部材料
2024-11-20,sz.002149,15.8264458000,16.1608766000,15.6100494000,16.1018594000,6076000,98261532.0000,2,002149,西部材料
2024-11-21,sz.002149,16.0034974000,17.7149962000,15.8952992000,17.1149880000,24506787,428625368.5100,2,002149,西部材料
2024-11-22,sz.002149,16.7215400000,17.2231862000,16.2789110000,16.3182558000,15879396,270004041.8300,2,002149,西部材料
2024-11-25,sz.002149,16.1313680000,16.4264540000,15.7674286000,16.1707128000,8658879,141289507.6600,2,002149,西部材料
2024-11-26,sz.002149,16.1510404000,16.2297300000,15.5510322000,15.6100494000,7167161,115001360.6500,2,002149,西部材料
2024-11-27,sz.002149,15.5707046000,16.1805490000,15.1084032000,16.1608766000,7494991,119542050.8300,2,002149,西部材料
2024-11-28,sz.002149,16.0330060000,16.2789110000,15.6789028000,15.8559544000,4832170,78486877.6000,2,002149,西部材料
2024-11-29,sz.002149,15.7379200000,16.0231698000,15.6002132000,15.8952992000,5325575,85869423.0000,2,002149,西部材料
2024-12-02,sz.002149,15.8362820000,16.0526784000,15.7575924000,15.9149716000,5901400,95294388.0000,2,002149,西部材料
2024-12-03,sz.002149,15.9346440000,15.9936612000,15.6493942000,15.9149716000,5123302,82346893.9000,2,002149,西部材料
2024-12-04,sz.002149,15.9838250000,16.2002214000,15.6690666000,15.7084114000,6379102,103383116.4800,2,002149,西部材料
2024-12-05,sz.002149,15.6690666000,15.8854630000,15.6198856000,15.7575924000,2772502,44408437.1800,2,002149,西部材料
2024-12-06,sz.002149,15.7575924000,15.8559544000,15.4034892000,15.6690666000,6040902,95930627.4000,2,002149,西部材料
2024-12-09,sz.002149,15.6493942000,15.6690666000,15.2461100000,15.3543082000,5404004,84769306.5200,2,002149,西部材料
2024-12-10,sz.002149,15.6690666000,15.8756268000,15.6100494000,15.6493942000,7145386,114246434.3800,2,002149,西部材料
2024-12-11,sz.002149,15.7379200000,15.7379200000,15.5215236000,15.5903770000,5910876,93725018.7600,2,002149,西部材料
2024-12-12,sz.002149,15.5903770000,16.0034974000,15.5411960000,15.7772648000,7256390,116666005.5600,2,002149,西部材料
2024-12-13,sz.002149,15.8264458000,15.8264458000,15.2067652000,15.2362738000,8472625,132326332.7500,2,002149,西部材料
2024-12-16,sz.002149,15.2362738000,15.4920150000,15.1477480000,15.3346358000,5805352,90221310.1900,2,002149,西部材料
2024-12-17,sz.002149,15.3444720000,16.5444884000,15.2559462000,16.2002214000,22732860,372601214.6100,2,002149,西部材料
2024-12-18,sz.002149,15.9739888000,17.4199102000,15.9739888000,17.0658070000,26632643,460929067.7900,2,002149,西部材料
2024-12-19,sz.002149,16.7903934000,17.1641690000,16.5248160000,17.0264622000,13404896,229561629.1000,2,002149,西部材料
2024-12-20,sz.002149,16.9281002000,18.3543492000,16.9182640000,17.8133582000,24195276,439874312.9900,2,002149,西部材料
2024-12-23,sz.002149,17.9018840000,18.1772976000,17.1248242000,17.2231862000,14622678,262188984.4800,2,002149,西部材料
2024-12-24,sz.002149,17.4100740000,18.2953320000,17.3412206000,17.6559790000,12312900,222196610.0000,2,002149,西部材料
2024-12-25,sz.002149,17.6363066000,17.6363066000,16.5248160000,17.0559708000,12054702,207987608.9800,2,002149,西部材料
2024-12-26,sz.002149,17.3117120000,17.9904098000,17.2133500000,17.2723672000,9176500,163169674.0000,2,002149,西部材料
2024-12-27,sz.002149,17.3904016000,18.2756596000,17.3608930000,17.7051600000,13217198,238903731.1400,2,002149,西部材料
2024-12-30,sz.002149,17.4690912000,18.0494270000,17.1149880000,17.7248324000,10080642,181146221.6000,2,002149,西部材料
2024-12-31,sz.002149,17.7248324000,18.0297546000,17.3215482000,17.4100740000,11118050,199416263.4800,2,002149,西部材料
2025-01-02,sz.002149,17.1936776000,17.6067980000,16.4461264000,16.5936694000,10971002,189290823.7200,2,002149,西部材料
2025-01-03,sz.002149,16.6428504000,16.7608848000,15.3444720000,15.5116874000,10713490,173707658.7700,2,002149,西部材料
2025-01-06,sz.002149,15.3641444000,15.8067734000,15.0493860000,15.7575924000,9564100,151117855.2000,2,002149,西部材料
2025-01-07,sz.002149,15.7280838000,16.4854712000,15.6198856000,16.4657988000,7398000,121180094.8800,2,002149,西部材料
2025-01-08,sz.002149,16.3084196000,16.3772730000,15.6789028000,15.9936612000,6479970,104702855.9000,2,002149,西部材料
2025-01-09,sz.002149,15.8362820000,16.9084278000,15.7871010000,16.8690830000,9993370,168359571.3000,2,002149,西部材料
2025-01-10,sz.002149,17.0953156000,18.5609094000,16.9182640000,18.1674614000,34556280,640364321.4200,2,002149,西部材料
2025-01-13,sz.002149,17.3313844000,18.3346768000,17.3313844000,17.5871256000,21837572,394796320.6400,2,002149,西部材料
2025-01-14,sz.002149,17.6067980000,18.4920560000,17.2920396000,18.3641854000,17767438,324942772.3600,2,002149,西部材料
2025-01-15,sz.002149,18.3740216000,19.0625556000,17.8330306000,17.9805736000,15661600,292215947.0000,2,002149,西部材料
2025-01-16,sz.002149,17.9609012000,18.1477890000,17.3313844000,17.7936858000,13750832,247720153.3000,2,002149,西部材料
2025-01-17,sz.002149,17.8133582000,18.3445130000,17.3215482000,18.0690994000,16876100,307646603.0000,2,002149,西部材料
2025-01-20,sz.002149,18.1182804000,18.3445130000,17.6953238000,17.9904098000,12712495,232502020.8700,2,002149,西部材料
2025-01-21,sz.002149,18.0592632000,18.0986080000,17.2133500000,17.8035220000,13122400,234555433.0000,2,002149,西部材料
2025-01-22,sz.002149,17.6461428000,17.8133582000,17.0166260000,17.0461346000,11445218,201265393.4800,2,002149,西部材料
2025-01-23,sz.002149,17.2035138000,17.6166342000,17.1149880000,17.2428586000,10936295,192538728.0500,2,002149,西部材料
2025-01-24,sz.002149,17.2822034000,17.4395826000,16.8887554000,17.3510568000,9278290,161767213.9000,2,002149,西部材料
2025-01-27,sz.002149,17.3904016000,17.4100740000,16.7215400000,16.7215400000,5970500,102969890.0000,2,002149,西部材料
2025-02-05,sz.002149,16.7903934000,17.0559708000,16.6231780000,16.9182640000,9138302,156520390.2200,2,002149,西部材料
2025-02-06,sz.002149,16.8985916000,17.8035220000,16.6821952000,17.5772894000,20567902,366381643.0200,2,002149,西部材料
2025-02-07,sz.002149,17.4494188000,17.7346686000,17.0658070000,17.4592550000,20849431,369780347.2000,2,002149,西部材料
2025-02-10,sz.002149,17.4592550000,18.2461510000,17.1641690000,18.0592632000,24791802,448702566.7000,2,002149,西部材料
2025-02-11,sz.002149,18.0592632000,18.9051764000,17.8035220000,18.5805818000,23666500,444083546.5000,2,002149,西部材料
2025-02-12,sz.002149,18.5412370000,18.5412370000,17.9510650000,18.1182804000,17743700,327039714.9400,2,002149,西部材料
2025-02-13,sz.002149,18.0297546000,18.0789356000,17.5871256000,17.7543410000,10616209,191895877.3300,2,002149,西部材料
2025-02-14,sz.002149,17.7051600000,17.8527030000,17.1740052000,17.4789274000,12578806,223022532.2100,2,002149,西部材料
2025-02-17,sz.002149,17.4002378000,17.6363066000,17.1936776000,17.4002378000,11567200,205012412.0000,2,002149,西部材料
2025-02-18,sz.002149,17.4985998000,17.4985998000,16.4756350000,16.7215400000,14653153,252534161.3800,2,002149,西部材料
2025-02-19,sz.002149,16.8395744000,17.3018758000,16.7805572000,17.2822034000,11429875,199104374.7500,2,002149,西部材料
2025-02-20,sz.002149,17.1838414000,19.0133746000,17.1346604000,19.0133746000,34997900,656067438.6400,2,002149,西部材料
2025-02-21,sz.002149,19.4756760000,19.4756760000,18.6100904000,18.7871420000,25282270,484800447.4800,2,002149,西部材料
2025-02-24,sz.002149,19.0428832000,19.7805982000,18.6002542000,18.7871420000,28405600,552172734.0000,2,002149,西部材料
2025-02-25,sz.002149,18.5904180000,19.3871502000,18.3641854000,18.8068144000,20380821,390826425.3500,2,002149,西部材料
2025-02-26,sz.002149,19.1314090000,19.8199430000,19.0133746000,19.3281330000,22203472,437590412.7800,2,002149,西部材料
2025-02-27,sz.002149,19.1805900000,19.2199348000,18.2559872000,18.6691076000,20022795,378661730.2500,2,002149,西部材料
2025-02-28,sz.002149,18.5904180000,18.8363230000,18.0592632000,18.1379528000,13409172,251437362.0900,2,002149,西部材料
2025-03-03,sz.002149,18.1871338000,19.4560036000,18.0494270000,18.8068144000,23381826,450392794.4400,2,002149,西部材料
2025-03-04,sz.002149,18.5904180000,19.6232190000,18.3936940000,19.4264950000,22921491,448258211.2400,2,002149,西部材料
2025-03-05,sz.002149,19.3773140000,20.1642100000,19.0133746000,19.8199430000,27132135,542081747.5200,2,002149,西部材料
2025-03-06,sz.002149,19.8199430000,20.0068308000,19.5248570000,19.8592878000,22254100,446109040.0000,2,002149,西部材料
2025-03-07,sz.002149,20.1150290000,21.8462002000,20.1150290000,21.4429160000,49216526,1069831735.5500,2,002149,西部材料
2025-03-10,sz.002149,21.4429160000,21.8462002000,21.0199594000,21.0789766000,33609500,730519288.8200,2,002149,西部材料
2025-03-11,sz.002149,20.6658562000,22.7314582000,20.6560200000,22.4953894000,31358291,697989571.2600,2,002149,西部材料
2025-03-12,sz.002149,22.6232600000,22.8494926000,21.8757088000,21.8855450000,26348711,597319365.2400,2,002149,西部材料
2025-03-13,sz.002149,21.9347260000,23.1642510000,21.4920970000,23.0560528000,30884550,697331903.8700,2,002149,西部材料
2025-03-14,sz.002149,23.9904918000,25.0823100000,21.8953812000,23.2134320000,42019700,994848048.2400,2,002149,西部材料
2025-03-17,sz.002149,23.6658972000,23.9904918000,22.8199840000,23.0953976000,25972149,614992008.8600,2,002149,西部材料
2025-03-18,sz.002149,22.8691650000,23.4003198000,22.1314500000,22.1806310000,25340162,580665754.0400,2,002149,西部材料
2025-03-19,sz.002149,22.1314500000,22.3183378000,21.5314418000,21.6396400000,18609528,413063461.5900,2,002149,西部材料
2025-03-20,sz.002149,21.6199676000,22.8986736000,21.2560282000,22.4855532000,27260884,614197542.6300,2,002149,西部材料
2025-03-21,sz.002149,22.1314500000,23.3806474000,21.6298038000,21.7281658000,34020519,780279349.0800,2,002149,西部材料
2025-03-24,sz.002149,21.9839070000,22.2691568000,20.9707784000,21.8462002000,25449762,558865207.3200,2,002149,西部材料
2025-03-25,sz.002149,21.5806228000,22.6134238000,21.3838988000,22.1412862000,26168404,590281293.5400,2,002149,西部材料
2025-03-26,sz.002149,21.8560364000,22.7019496000,21.2265196000,21.2658644000,20309041,449928893.3600,2,002149,西部材料
2025-03-27,sz.002149,21.0494680000,21.0593042000,19.9084688000,20.0068308000,31552561,650753397.6600,2,002149,西部材料
2025-03-28,sz.002149,20.0658480000,20.3019168000,19.6527276000,19.8691240000,13729007,278788348.4800,2,002149,西部材料
2025-03-31,sz.002149,19.6920724000,20.0658480000,19.2789520000,19.6822362000,12958842,258699708.1700,2,002149,西部材料
2025-04-01,sz.002149,19.7707620000,20.8330716000,19.6232190000,20.3904426000,17705314,365873559.8900,2,002149,西部材料
2025-04-02,sz.002149,20.1838824000,20.3609340000,19.8789602000,20.0461756000,8609960,175712592.0000,2,002149,西部材料
2025-04-03,sz.002149,19.7314172000,20.4592960000,19.5740380000,19.8396154000,7954800,161220117.5000,2,002149,西部材料
2025-04-07,sz.002149,18.8166506000,19.4461674000,17.8527030000,17.8527030000,21070750,392276127.5000,2,002149,西部材料
2025-04-08,sz.002149,17.8527030000,18.8559954000,17.7051600000,18.5510732000,19983300,372055511.9900,2,002149,西部材料
2025-04-09,sz.002149,18.4527112000,20.3117530000,17.9313926000,19.8494516000,23939152,475104405.5400,2,002149,西部材料
2025-04-10,sz.002149,19.8494516000,20.3412616000,19.7609258000,20.0461756000,12143337,248397780.7600,2,002149,西部材料
2025-04-11,sz.002149,20.0461756000,20.7052010000,19.8297792000,20.3510978000,11554400,239778996.0000,2,002149,西部材料
2025-04-14,sz.002149,20.5773304000,20.6560200000,19.9084688000,20.0461756000,10764100,221303157.0600,2,002149,西部材料
2025-04-15,sz.002149,20.0363394000,20.0756842000,19.3871502000,19.7314172000,7845500,156478487.0000,2,002149,西部材料
2025-04-16,sz.002149,19.7510896000,19.8691240000,18.9445212000,19.2100986000,7083556,139021502.1000,2,002149,西部材料
2025-04-17,sz.002149,19.0723918000,19.3576416000,18.9838660000,19.0133746000,4526605,88038889.4800,2,002149,西部材料
2025-04-18,sz.002149,18.9641936000,19.3871502000,18.8363230000,19.2887882000,4939705,96510548.6000,2,002149,西部材料
2025-04-21,sz.002149,19.3674778000,19.7412534000,19.0625556000,19.3871502000,7095000,139905725.2200,2,002149,西部材料
2025-04-22,sz.002149,19.3871502000,19.3871502000,18.6887800000,18.8264868000,10223976,196319396.1900,2,002149,西部材料
2025-04-23,sz.002149,18.7674696000,19.0330470000,18.3936940000,18.7674696000,12434166,236616170.8300,2,002149,西部材料
2025-04-24,sz.002149,18.6986162000,18.8363230000,18.2068062000,18.3150044000,12701399,237444118.6800,2,002149,西部材料
2025-04-25,sz.002149,18.3150044000,19.0035384000,18.1871338000,18.7773058000,9742088,184329748.5600,2,002149,西部材料
2025-04-28,sz.002149,18.9740298000,19.1117366000,18.3248406000,18.4035302000,6216550,117431881.0000,2,002149,西部材料
2025-04-29,sz.002149,18.1871338000,18.7674696000,17.8133582000,18.5510732000,7254200,135561452.1700,2,002149,西部材料
2025-04-30,sz.002149,18.4723836000,18.9150126000,18.1084442000,18.1084442000,11461463,214824756.1000,2,002149,西部材料
2025-05-06,sz.002149,18.2461510000,19.0723918000,18.2166424000,18.9838660000,11046654,211933719.5800,2,002149,西部材料
2025-05-07,sz.002149,19.2789520000,19.3281330000,18.8264868000,19.2592796000,12475133,242284837.3500,2,002149,西部材料
2025-05-08,sz.002149,19.1019004000,19.7117448000,18.8658316000,19.6232190000,13477469,265447155.0400,2,002149,西部材料
2025-05-09,sz.002149,19.6625638000,19.7215810000,19.0822280000,19.4560036000,11220500,221257970.7300,2,002149,西部材料
2025-05-12,sz.002149,19.3576416000,20.5478218000,19.2100986000,19.8592878000,17070423,345973985.1900,2,002149,西部材料
2025-05-13,sz.002149,19.9674860000,19.9674860000,19.2297710000,19.3281330000,10391470,205280196.3000,2,002149,西部材料
2025-05-14,sz.002149,19.2100986000,19.4264950000,19.1314090000,19.1609176000,6991600,136825292.0000,2,002149,西部材料
2025-05-15,sz.002149,19.1019004000,19.6527276000,18.7871420000,19.1805900000,9625192,187609520.2400,2,002149,西部材料
2025-05-16,sz.002149,18.9937022000,19.6724000000,18.9445212000,19.0232108000,9027767,176851268.3100,2,002149,西部材料
2025-05-19,sz.002149,19.0428832000,19.6232190000,18.6986162000,19.3478054000,10634409,209030385.7300,2,002149,西部材料
2025-05-20,sz.002149,19.2100986000,19.5051846000,19.1117366000,19.3182968000,6041398,118428965.7700,2,002149,西部材料
2025-05-21,sz.002149,19.2691158000,19.3674778000,18.9641936000,19.0920642000,6012500,116733091.0000,2,002149,西部材料
2025-05-22,sz.002149,18.9838660000,19.1805900000,18.6002542000,18.6199266000,7495800,143658453.0000,2,002149,西部材料
2025-05-23,sz.002149,18.4920560000,19.1117366000,18.4920560000,18.6297628000,8492435,162422059.0400,2,002149,西部材料
2025-05-26,sz.002149,18.9543574000,19.1805900000,18.4232026000,18.8363230000,9375178,179194376.4800,2,002149,西部材料
2025-05-27,sz.002149,18.6691076000,18.7871420000,17.9117202000,17.9510650000,16316418,300346991.6400,2,002149,西部材料
2025-05-28,sz.002149,17.9412288000,18.1084442000,17.6363066000,17.7248324000,13035850,236289842.5800,2,002149,西部材料
2025-05-29,sz.002149,17.7051600000,19.0428832000,17.6067980000,18.5215646000,18214213,340462520.8800,2,002149,西部材料
2025-05-30,sz.002149,18.5412370000,18.5412370000,17.8035220000,18.0297546000,13975934,257291660.8900,2,002149,西部材料
2025-06-03,sz.002149,18.2658234000,18.6199266000,18.1674614000,18.3740216000,10265030,191890554.7200,2,002149,西部材料
2025-06-04,sz.002149,18.5904180000,18.6887800000,18.1379528000,18.2363148000,11674732,217744496.6600,2,002149,西部材料
2025-06-05,sz.002149,18.1969700000,18.2854958000,17.9215564000,18.0494270000,12888346,236427796.8400,2,002149,西部材料
2025-06-06,sz.002149,18.0986080000,18.4035302000,17.8625392000,17.9707374000,12722564,233128086.4400,2,002149,西部材料
2025-06-09,sz.002149,18.0789356000,18.5510732000,17.9707374000,18.3248406000,16462893,306708412.5700,2,002149,西部材料
2025-06-10,sz.002149,18.3543492000,18.4133664000,17.7149962000,17.8822116000,13912083,253894851.1600,2,002149,西部材料
2025-06-11,sz.002149,17.8822116000,18.2264786000,17.7346686000,18.1182804000,12296983,225773598.0000,2,002149,西部材料
2025-06-12,sz.002149,18.0002460000,18.4428750000,17.7149962000,18.2953320000,16595600,304579164.0000,2,002149,西部材料
2025-06-13,sz.002149,18.1969700000,18.4428750000,17.7838496000,18.0887718000,26419583,486192499.2600,2,002149,西部材料
2025-06-16,sz.002149,17.9609012000,18.2166424000,17.7838496000,17.8133582000,13523284,246181336.0600,2,002149,西部材料
2025-06-17,sz.002149,17.7936858000,18.0592632000,17.6559790000,17.7051600000,10916959,197205162.6000,2,002149,西部材料
2025-06-18,sz.002149,17.6559790000,17.6658152000,16.7903934000,17.0953156000,21508651,372750514.8000,2,002149,西部材料
2025-06-19,sz.002149,17.0854794000,17.0854794000,16.4166178000,16.5248160000,16441959,277942211.2600,2,002149,西部材料
2025-06-20,sz.002149,16.4264540000,16.5346522000,16.2100576000,16.4166178000,10429108,173539787.3400,2,002149,西部材料
2025-06-23,sz.002149,16.2592386000,16.8789192000,16.1116956000,16.7903934000,18289422,306168073.0200,2,002149,西部材料
2025-06-24,sz.002149,16.7018676000,18.0690994000,16.5838332000,17.6461428000,25941231,459471760.9900,2,002149,西部材料
2025-06-25,sz.002149,17.6461428000,18.4133664000,17.5477808000,18.3740216000,26409211,487951264.7200,2,002149,西部材料
2025-06-26,sz.002149,18.5805818000,19.0330470000,18.3346768000,18.4428750000,26122902,496920969.1600,2,002149,西部材料
2025-06-27,sz.002149,18.3543492000,19.1019004000,18.3543492000,18.9445212000,17870200,341968980.0000,2,002149,西部材料
2025-06-30,sz.002149,18.9838660000,19.7904344000,18.6887800000,19.5248570000,23854804,472869510.2500,2,002149,西部材料
2025-07-01,sz.002149,19.5346932000,19.6330552000,18.8756678000,19.3379692000,14003902,274038790.4400,2,002149,西部材料
2025-07-02,sz.002149,19.9183050000,19.9281412000,17.5969618000,18.9740298000,29581600,577002067.3600,2,002149,西部材料
2025-07-03,sz.002149,18.8953402000,19.1314090000,18.6002542000,18.8658316000,15304489,293852001.1100,2,002149,西部材料
2025-07-04,sz.002149,18.7182886000,18.8658316000,18.3740216000,18.5412370000,9979200,188351436.0000,2,002149,西部材料
2025-07-07,sz.002149,18.4035302000,18.8658316000,18.3051682000,18.5510732000,10505400,198788275.0000,2,002149,西部材料
2025-07-08,sz.002149,18.5904180000,18.6887800000,18.4035302000,18.4232026000,8488000,159695977.0000,2,002149,西部材料
2025-07-09,sz.002149,18.5425014000,18.5524437600,18.1547493600,18.2442306000,8768600,161766160.0000,2,002149,西部材料
2025-07-10,sz.002149,18.2641153200,18.3237694800,17.8763632800,18.0553257600,10651515,193335947.7000,2,002149,西部材料
2025-07-11,sz.002149,18.0553257600,18.4331354400,17.9857292400,18.2144035200,11127864,203832155.1800,2,002149,西部材料
2025-07-14,sz.002149,18.3436542000,18.3535965600,18.0950952000,18.2044611600,8201500,150302319.0000,2,002149,西部材料
2025-07-15,sz.002149,18.1547493600,19.7156998800,18.1348646400,19.5566221200,33956804,651600945.1300,2,002149,西部材料
2025-07-16,sz.002149,19.3180054800,19.7256422400,19.1986971600,19.5566221200,14061998,276308007.6200,2,002149,西部材料
2025-07-17,sz.002149,19.6759304400,19.6858728000,19.2881784000,19.5765068400,12457100,244375916.0000,2,002149,西部材料
2025-07-18,sz.002149,19.6361610000,20.3122414800,19.5466797600,19.9642588800,16139700,324922086.0000,2,002149,西部材料
2025-07-21,sz.002149,20.0537401200,20.5409157600,19.8151234800,20.0040283200,16612659,336755152.2700,2,002149,西部材料
2025-07-22,sz.002149,19.8847200000,21.1772268000,19.8449505600,20.2426449600,20383859,419975441.5700,2,002149,西部材料
2025-07-23,sz.002149,20.2824144000,21.0778032000,19.9443741600,20.8292442000,22868307,473122808.0300,2,002149,西部材料
2025-07-24,sz.002149,20.6801088000,20.8093594800,20.4514345200,20.6701664400,19480757,404414327.2700,2,002149,西部材料
2025-07-25,sz.002149,20.6801088000,20.8193018400,20.4017227200,20.6403393600,12100500,250636415.0000,2,002149,西部材料
2025-07-28,sz.002149,20.7994171200,22.0919239200,20.7994171200,21.7339989600,30669927,668207394.4000,2,002149,西部材料
2025-07-29,sz.002149,21.4854399600,22.0521544800,21.4754976000,21.7041718800,17133902,374810022.3600,2,002149,西部材料
2025-07-30,sz.002149,21.7041718800,21.7439413200,20.9584948800,21.1275150000,12376866,264888527.4800,2,002149,西部材料
2025-07-31,sz.002149,20.9187254400,21.7240566000,20.8292442000,21.1871691600,14053451,300043383.3900,2,002149,西部材料
2025-08-01,sz.002149,21.1275150000,21.2766504000,20.5508581200,20.8093594800,11088642,232318487.3800,2,002149,西部材料
2025-08-04,sz.002149,20.7795324000,22.5393301200,20.6502817200,22.2808287600,24248447,533263541.1400,2,002149,西部材料
2025-08-05,sz.002149,22.3404829200,22.7282349600,21.9527308800,22.2907711200,17634660,395627607.0000,2,002149,西部材料
2025-08-06,sz.002149,21.9925003200,22.2211746000,20.0636824800,20.0736248400,60938795,1254006764.6900,2,002149,西部材料
2025-08-07,sz.002149,19.9443741600,20.0338554000,18.2342882400,18.5425014000,91290621,1711327783.9100,2,002149,西部材料
2025-08-08,sz.002149,18.3436542000,18.4331354400,17.9061903600,18.1746340800,46386873,846270830.7200,2,002149,西部材料
2025-08-11,sz.002149,18.2342882400,18.3635389200,17.9956716000,18.2641153200,41048414,751724667.6800,2,002149,西部材料
2025-08-12,sz.002149,18.1746340800,18.2144035200,17.9956716000,18.0254986800,29553084,537686638.5000,2,002149,西部材料
2025-08-13,sz.002149,17.9956716000,18.1746340800,17.9956716000,18.1149799200,24086007,437937155.4000,2,002149,西部材料
2025-08-14,sz.002149,18.0453834000,18.0752104800,17.5979772000,17.6278042800,36244102,648670320.4800,2,002149,西部材料
2025-08-15,sz.002149,17.5979772000,17.8664209200,17.5780924800,17.8664209200,20254500,361824689.4400,2,002149,西部材料
2025-08-18,sz.002149,18.6021555600,18.8308298400,18.2641153200,18.4231930800,53659540,999156185.5800,2,002149,西部材料
2025-08-19,sz.002149,18.4331354400,18.4729048800,18.0752104800,18.2641153200,30805982,565942637.0800,2,002149,西部材料
2025-08-20,sz.002149,18.1646917200,18.7811180400,18.1348646400,18.4430778000,34038761,632718815.7000,2,002149,西部材料
2025-08-21,sz.002149,18.4033083600,18.5027319600,18.1945188000,18.2740576800,22813153,420483636.9800,2,002149,西部材料
2025-08-22,sz.002149,18.2442306000,19.3677172800,18.1945188000,19.0893312000,56533601,1074090021.3300,2,002149,西部材料
2025-08-25,sz.002149,19.4472561600,19.9642588800,19.0694464800,19.3776596400,49936414,975854247.8200,2,002149,西部材料
2025-08-26,sz.002149,19.2484089600,19.2484089600,18.9501381600,19.0197346800,26419244,506632728.1600,2,002149,西部材料
2025-08-27,sz.002149,18.8010027600,18.9799652400,18.4033083600,18.4132507200,29616498,559262050.9700,2,002149,西部材料
2025-08-28,sz.002149,18.3834236400,18.5922132000,17.8962480000,18.4530201600,24460306,449798898.3700,2,002149,西部材料
2025-08-29,sz.002149,18.4729048800,18.5922132000,18.3337118400,18.4132507200,17706372,328563294.1700,2,002149,西部材料
2025-09-01,sz.002149,18.2740576800,18.5027319600,18.1448070000,18.4729048800,17419172,322113685.6900,2,002149,西部材料
2025-09-02,sz.002149,18.4729048800,18.4927896000,17.9956716000,18.1945188000,18011730,329491625.7000,2,002149,西部材料
2025-09-03,sz.002149,18.3535965600,18.3535965600,17.6576313600,17.6775160800,15094705,272066254.5300,2,002149,西部材料
2025-09-04,sz.002149,17.6775160800,17.8266514800,17.4289570800,17.7272278800,11886528,211232856.8100,2,002149,西部材料
2025-09-05,sz.002149,17.7371702400,17.9757868800,17.6377466400,17.9757868800,11089013,198743688.9900,2,002149,西部材料
2025-09-08,sz.002149,18.0155563200,18.0950952000,17.8664209200,18.0453834000,12193685,220764799.2900,2,002149,西部材料
2025-09-09,sz.002149,18.0453834000,18.0453834000,17.5979772000,17.6576313600,16043821,286466440.2600,2,002149,西部材料
2025-09-10,sz.002149,17.5979772000,17.7272278800,17.4985536000,17.5979772000,9113109,161208451.1200,2,002149,西部材料
2025-09-11,sz.002149,17.5979772000,17.7371702400,17.3693029200,17.7272278800,13410662,236567381.5800,2,002149,西部材料
2025-09-12,sz.002149,17.7371702400,17.9360174400,17.6178619200,17.7868820400,14886449,266310895.1200,2,002149,西部材料
2025-09-15,sz.002149,17.7868820400,17.7968244000,17.3394758400,17.3693029200,18263996,321119777.3900,2,002149,西部材料
2025-09-16,sz.002149,17.3792452800,17.4388994400,17.0014356000,17.2301098800,16455084,283746829.9900,2,002149,西部材料
2025-09-17,sz.002149,17.1207439200,17.3693029200,17.1008592000,17.3494182000,13412926,232452022.1400,2,002149,西部材料
2025-09-18,sz.002149,17.2301098800,17.2897640400,16.7827036800,16.9119543600,16648340,286138326.3200,2,002149,西部材料
2025-09-19,sz.002149,16.8920696400,17.0213203200,16.8224731200,16.8721849200,9053140,153989526.6600,2,002149,西部材料
2025-09-22,sz.002149,17.1207439200,17.2599369600,17.0014356000,17.1803980800,12204954,210695609.2800,2,002149,西部材料
2025-09-23,sz.002149,17.1803980800,17.1803980800,16.7031648000,16.8721849200,10481715,177545645.3000,2,002149,西部材料
